# 1time	2zRef	3thetaRef	4phiRef	5psiRef	6Ez	7Etheta	8Ephi	9Epsi	10Upuissance	11utheta	12uphi	13upsi	14PWMM1	15PWMM2	16PWMM3	17PWMM4
7.827797	0.800000	0.000000	0.000000	0.000000	0.342058	-0.227348	-0.037971	-0.099431	250.000000	-5.395251	-1.353488	0.000000	256.748749	254.041763	243.251266	245.958237
7.829797	0.800000	0.000000	0.000000	0.000000	0.341952	-0.228724	-0.037757	-0.099319	250.000000	-5.427349	-1.349957	0.000000	256.777313	254.077393	243.222687	245.922607
7.831797	0.800000	0.000000	0.000000	0.000000	0.341849	-0.230079	-0.037537	-0.099198	250.000000	-5.459041	-1.346308	0.000000	256.805359	254.112732	243.194641	245.887268
7.833797	0.800000	0.000000	0.000000	0.000000	0.341748	-0.231412	-0.037313	-0.099070	250.000000	-5.490323	-1.342564	0.000000	256.832886	254.147766	243.167114	245.852234
7.835797	0.800000	0.000000	0.000000	0.000000	0.341648	-0.232735	-0.037083	-0.098934	250.000000	-5.521443	-1.338721	0.000000	256.860168	254.182724	243.139847	245.817276
7.837797	0.800000	0.000000	0.000000	0.000000	0.341551	-0.234047	-0.036850	-0.098791	250.000000	-5.552371	-1.334799	0.000000	256.887177	254.217575	243.112839	245.782425
7.839797	0.800000	0.000000	0.000000	0.000000	0.341455	-0.235359	-0.036614	-0.098641	250.000000	-5.583323	-1.330795	0.000000	256.914124	254.252533	243.085876	245.747467
7.841796	0.800000	0.000000	0.000000	0.000000	0.341362	-0.236669	-0.036374	-0.098485	250.000000	-5.614247	-1.326728	0.000000	256.940979	254.287521	243.059036	245.712479
7.843796	0.800000	0.000000	0.000000	0.000000	0.341270	-0.237974	-0.036132	-0.098322	250.000000	-5.645099	-1.322615	0.000000	256.967712	254.322479	243.032288	245.677521
7.845796	0.800000	0.000000	0.000000	0.000000	0.341124	-0.239288	-0.035890	-0.098153	250.000000	-5.676168	-1.318489	0.000000	256.994659	254.357666	243.005341	245.642334
7.847796	0.800000	0.000000	0.000000	0.000000	0.340980	-0.240608	-0.035648	-0.097979	250.000000	-5.707380	-1.314362	0.000000	257.021729	254.393021	242.978256	245.606979
7.849796	0.800000	0.000000	0.000000	0.000000	0.340840	-0.241943	-0.035405	-0.097800	250.000000	-5.738918	-1.310212	0.000000	257.049133	254.428711	242.950867	245.571289
7.851796	0.800000	0.000000	0.000000	0.000000	0.340702	-0.243288	-0.035162	-0.097615	250.000000	-5.770693	-1.306053	0.000000	257.076752	254.464630	242.923248	245.535370
7.853796	0.800000	0.000000	0.000000	0.000000	0.340567	-0.244640	-0.034919	-0.097427	250.000000	-5.802626	-1.301895	0.000000	257.104523	254.500732	242.895477	245.499268
7.855795	0.800000	0.000000	0.000000	0.000000	0.340435	-0.246007	-0.034660	-0.097234	250.000000	-5.834890	-1.297414	0.000000	257.132294	254.537476	242.867706	245.462524
7.857795	0.800000	0.000000	0.000000	0.000000	0.340305	-0.247385	-0.034388	-0.097037	250.000000	-5.867396	-1.292658	0.000000	257.160065	254.574738	242.839935	245.425262
7.859795	0.800000	0.000000	0.000000	0.000000	0.340178	-0.248787	-0.034106	-0.096836	250.000000	-5.900414	-1.287691	0.000000	257.188110	254.612732	242.811890	245.387268
7.861795	0.800000	0.000000	0.000000	0.000000	0.340053	-0.250208	-0.033815	-0.096633	250.000000	-5.933832	-1.282548	0.000000	257.216400	254.651291	242.783615	245.348709
7.863795	0.800000	0.000000	0.000000	0.000000	0.339931	-0.251642	-0.033517	-0.096426	250.000000	-5.967549	-1.277260	0.000000	257.244812	254.690277	242.755188	245.309723
7.865795	0.800000	0.000000	0.000000	0.000000	0.339812	-0.253100	-0.033214	-0.096216	250.000000	-6.001757	-1.271866	0.000000	257.273651	254.729904	242.726379	245.270111
7.867795	0.800000	0.000000	0.000000	0.000000	0.339694	-0.254574	-0.032907	-0.096002	250.000000	-6.036344	-1.266389	0.000000	257.302734	254.769958	242.697266	245.230042
7.869794	0.800000	0.000000	0.000000	0.000000	0.339580	-0.256075	-0.032598	-0.095784	250.000000	-6.071487	-1.260855	0.000000	257.332336	254.810623	242.667664	245.189362
7.871794	0.800000	0.000000	0.000000	0.000000	0.339467	-0.257597	-0.032287	-0.095564	250.000000	-6.107067	-1.255282	0.000000	257.362335	254.851776	242.637650	245.148209
7.873794	0.800000	0.000000	0.000000	0.000000	0.339357	-0.259133	-0.031975	-0.095340	250.000000	-6.142974	-1.249687	0.000000	257.392670	254.893295	242.607346	245.106705
7.875794	0.800000	0.000000	0.000000	0.000000	0.339249	-0.260698	-0.031650	-0.095111	250.000000	-6.179498	-1.243812	0.000000	257.423309	254.935699	242.576691	245.064301
7.877794	0.800000	0.000000	0.000000	0.000000	0.339143	-0.262287	-0.031313	-0.094878	250.000000	-6.216508	-1.237702	0.000000	257.454224	254.978821	242.545792	245.021194
7.879794	0.800000	0.000000	0.000000	0.000000	0.339039	-0.263907	-0.030984	-0.094641	250.000000	-6.254196	-1.231732	0.000000	257.485901	255.022446	242.514069	244.977539
7.881793	0.800000	0.000000	0.000000	0.000000	0.338937	-0.265553	-0.030661	-0.094399	250.000000	-6.292420	-1.225899	0.000000	257.518311	255.066513	242.481674	244.933487
7.883793	0.800000	0.000000	0.000000	0.000000	0.338837	-0.267217	-0.030346	-0.094154	250.000000	-6.331058	-1.220199	0.000000	257.551239	255.110855	242.448746	244.889145
7.885793	0.800000	0.000000	0.000000	0.000000	0.338740	-0.268897	-0.030039	-0.093904	250.000000	-6.370016	-1.214669	0.000000	257.584686	255.155350	242.415314	244.844666
7.887793	0.800000	0.000000	0.000000	0.000000	0.338644	-0.270585	-0.029741	-0.093650	250.000000	-6.409196	-1.209302	0.000000	257.618500	255.199905	242.381500	244.800110
7.889793	0.800000	0.000000	0.000000	0.000000	0.338550	-0.272278	-0.029451	-0.093392	250.000000	-6.448507	-1.204089	0.000000	257.652618	255.244431	242.347412	244.755585
7.891793	0.800000	0.000000	0.000000	0.000000	0.338413	-0.273989	-0.029171	-0.093130	250.000000	-6.488198	-1.199062	0.000000	257.687256	255.289124	242.312729	244.710861
7.893793	0.800000	0.000000	0.000000	0.000000	0.338278	-0.275711	-0.028899	-0.092863	250.000000	-6.528160	-1.194209	0.000000	257.722382	255.333954	242.277634	244.666061
7.895792	0.800000	0.000000	0.000000	0.000000	0.338146	-0.277441	-0.028652	-0.092590	250.000000	-6.568311	-1.189849	0.000000	257.758148	255.378448	242.241837	244.621536
7.897792	0.800000	0.000000	0.000000	0.000000	0.338017	-0.279175	-0.028428	-0.092311	250.000000	-6.608566	-1.185933	0.000000	257.794495	255.422623	242.205505	244.577362
7.899792	0.800000	0.000000	0.000000	0.000000	0.337891	-0.280908	-0.028224	-0.092028	250.000000	-6.648847	-1.182419	0.000000	257.831238	255.466415	242.168732	244.533569
7.901792	0.800000	0.000000	0.000000	0.000000	0.337767	-0.282636	-0.028054	-0.091740	250.000000	-6.689066	-1.179582	0.000000	257.868652	255.509476	242.131348	244.490509
7.903792	0.800000	0.000000	0.000000	0.000000	0.337645	-0.284357	-0.027915	-0.091446	250.000000	-6.729168	-1.177350	0.000000	257.906494	255.551804	242.093475	244.448181
7.905792	0.800000	0.000000	0.000000	0.000000	0.337526	-0.286069	-0.027818	-0.091145	250.000000	-6.769122	-1.175969	0.000000	257.945099	255.593170	242.054916	244.406845
7.907792	0.800000	0.000000	0.000000	0.000000	0.337409	-0.287769	-0.027759	-0.090839	250.000000	-6.808883	-1.175342	0.000000	257.984222	255.633530	242.015778	244.366455
7.909791	0.800000	0.000000	0.000000	0.000000	0.337295	-0.289456	-0.027733	-0.090526	250.000000	-6.848408	-1.175385	0.000000	258.023804	255.673035	241.976212	244.326981
7.911791	0.800000	0.000000	0.000000	0.000000	0.337183	-0.291144	-0.027754	-0.090208	250.000000	-6.887998	-1.176347	0.000000	258.064362	255.711655	241.935654	244.288345
7.913791	0.800000	0.000000	0.000000	0.000000	0.337073	-0.292830	-0.027815	-0.089884	250.000000	-6.927580	-1.178123	0.000000	258.105713	255.749466	241.894302	244.250534
7.915791	0.800000	0.000000	0.000000	0.000000	0.336965	-0.294509	-0.027926	-0.089554	250.000000	-6.967050	-1.180912	0.000000	258.147949	255.786133	241.852036	244.213852
7.917791	0.800000	0.000000	0.000000	0.000000	0.336860	-0.296179	-0.028082	-0.089219	250.000000	-7.006357	-1.184592	0.000000	258.190948	255.821762	241.809052	244.178223
7.919791	0.800000	0.000000	0.000000	0.000000	0.336756	-0.297836	-0.028277	-0.088879	250.000000	-7.045457	-1.189054	0.000000	258.234528	255.856415	241.765488	244.143600
7.921791	0.800000	0.000000	0.000000	0.000000	0.336655	-0.299481	-0.028506	-0.088534	250.000000	-7.084360	-1.194206	0.000000	258.278564	255.890152	241.721436	244.109833
7.923790	0.800000	0.000000	0.000000	0.000000	0.336556	-0.301114	-0.028765	-0.088185	250.000000	-7.123025	-1.199958	0.000000	258.322968	255.923065	241.677017	244.076920
7.925790	0.800000	0.000000	0.000000	0.000000	0.336458	-0.302747	-0.029065	-0.087831	250.000000	-7.161756	-1.206552	0.000000	258.368286	255.955185	241.631683	244.044800
7.927790	0.800000	0.000000	0.000000	0.000000	0.336363	-0.304379	-0.029402	-0.087471	250.000000	-7.200485	-1.213876	0.000000	258.414337	255.986588	241.585632	244.013397
7.929790	0.800000	0.000000	0.000000	0.000000	0.336269	-0.306007	-0.029770	-0.087107	250.000000	-7.239150	-1.221833	0.000000	258.460968	256.017303	241.539017	243.982681
7.931790	0.800000	0.000000	0.000000	0.000000	0.336178	-0.307644	-0.030165	-0.086738	250.000000	-7.278047	-1.230330	0.000000	258.508362	256.047729	241.491623	243.952286
7.933790	0.800000	0.000000	0.000000	0.000000	0.336088	-0.309287	-0.030582	-0.086363	250.000000	-7.317087	-1.239290	0.000000	258.556366	256.077789	241.443619	243.922195
7.935790	0.800000	0.000000	0.000000	0.000000	0.335949	-0.310943	-0.031017	-0.085981	250.000000	-7.356437	-1.248600	0.000000	258.605042	256.107849	241.394974	243.892166
7.937789	0.800000	0.000000	0.000000	0.000000	0.335813	-0.312609	-0.031466	-0.085595	250.000000	-7.395999	-1.258203	0.000000	258.654205	256.137787	241.345795	243.862213
7.939789	0.800000	0.000000	0.000000	0.000000	0.335680	-0.314279	-0.031926	-0.085204	250.000000	-7.435686	-1.268047	0.000000	258.703735	256.167664	241.296265	243.832367
7.941789	0.800000	0.000000	0.000000	0.000000	0.335549	-0.315972	-0.032397	-0.084808	250.000000	-7.475863	-1.278108	0.000000	258.753967	256.197754	241.246033	243.802246
7.943789	0.800000	0.000000	0.000000	0.000000	0.335421	-0.317681	-0.032875	-0.084408	250.000000	-7.516409	-1.288342	0.000000	258.804749	256.228088	241.195251	243.771942
7.945789	0.800000	0.000000	0.000000	0.000000	0.335295	-0.319420	-0.033361	-0.084005	250.000000	-7.557570	-1.298715	0.000000	258.856262	256.258850	241.143707	243.741150
7.947789	0.800000	0.000000	0.000000	0.000000	0.335172	-0.321180	-0.033851	-0.083599	250.000000	-7.599207	-1.309191	0.000000	258.908417	256.290009	241.091599	243.709976
7.949789	0.800000	0.000000	0.000000	0.000000	0.335052	-0.322957	-0.034344	-0.083190	250.000000	-7.641200	-1.319740	0.000000	258.960938	256.321472	241.039062	243.678528
7.951788	0.800000	0.000000	0.000000	0.000000	0.334934	-0.324753	-0.034841	-0.082779	250.000000	-7.683613	-1.330377	0.000000	259.014008	256.353241	240.986008	243.646774
7.953788	0.800000	0.000000	0.000000	0.000000	0.334818	-0.326562	-0.035340	-0.082365	250.000000	-7.726329	-1.341073	0.000000	259.067383	256.385254	240.932587	243.614746
7.955788	0.800000	0.000000	0.000000	0.000000	0.334704	-0.328396	-0.035856	-0.081949	250.000000	-7.769563	-1.352100	0.000000	259.121674	256.417450	240.878342	243.582535
7.957788	0.800000	0.000000	0.000000	0.000000	0.334593	-0.330246	-0.036384	-0.081530	250.000000	-7.813184	-1.363402	0.000000	259.176575	256.449768	240.823410	243.550217
7.959788	0.800000	0.000000	0.000000	0.000000	0.334484	-0.332109	-0.036924	-0.081109	250.000000	-7.857078	-1.374925	0.000000	259.232025	256.482147	240.768005	243.517853
7.961788	0.800000	0.000000	0.000000	0.000000	0.334377	-0.333995	-0.037486	-0.080685	250.000000	-7.901473	-1.386917	0.000000	259.288391	256.514526	240.711609	243.485443
7.963788	0.800000	0.000000	0.000000	0.000000	0.334273	-0.335897	-0.038067	-0.080259	250.000000	-7.946240	-1.399302	0.000000	259.345520	256.546936	240.654449	243.453064
7.965787	0.800000	0.000000	0.000000	0.000000	0.334170	-0.337817	-0.038665	-0.079830	250.000000	-7.991399	-1.412036	0.000000	259.403442	256.579346	240.596573	243.420639
7.967787	0.800000	0.000000	0.000000	0.000000	0.334070	-0.339749	-0.039277	-0.079400	250.000000	-8.036827	-1.425056	0.000000	259.461884	256.611786	240.538116	243.388214
7.969787	0.800000	0.000000	0.000000	0.000000	0.333971	-0.341687	-0.039899	-0.078968	250.000000	-8.082422	-1.438305	0.000000	259.520721	256.644135	240.479263	243.355881
7.971787	0.800000	0.000000	0.000000	0.000000	0.333874	-0.343643	-0.040544	-0.078533	250.000000	-8.128419	-1.452006	0.000000	259.580414	256.676422	240.419571	243.323593
7.973787	0.800000	0.000000	0.000000	0.000000	0.333780	-0.345611	-0.041206	-0.078096	250.000000	-8.174695	-1.466079	0.000000	259.640747	256.708618	240.359222	243.291382
7.975787	0.800000	0.000000	0.000000	0.000000	0.333687	-0.347595	-0.041884	-0.077658	250.000000	-8.221316	-1.480465	0.000000	259.701782	256.740845	240.298218	243.259155
7.977787	0.800000	0.000000	0.000000	0.000000	0.333596	-0.349588	-0.042573	-0.077220	250.000000	-8.268169	-1.495099	0.000000	259.763245	256.773071	240.236725	243.226929
7.979786	0.800000	0.000000	0.000000	0.000000	0.333507	-0.351585	-0.043271	-0.076780	250.000000	-8.315149	-1.509928	0.000000	259.825073	256.805237	240.174911	243.194778
7.981786	0.800000	0.000000	0.000000	0.000000	0.333358	-0.353599	-0.043974	-0.076343	250.000000	-8.362499	-1.524863	0.000000	259.887360	256.837616	240.112640	243.162354
7.983786	0.800000	0.000000	0.000000	0.000000	0.333211	-0.355624	-0.044679	-0.075906	250.000000	-8.410098	-1.539867	0.000000	259.949951	256.870239	240.050034	243.129776
7.985786	0.800000	0.000000	0.000000	0.000000	0.333068	-0.357654	-0.045400	-0.075470	250.000000	-8.457865	-1.555189	0.000000	260.013031	256.902679	239.986938	243.097321
7.987786	0.800000	0.000000	0.000000	0.000000	0.332927	-0.359686	-0.046132	-0.075036	250.000000	-8.505702	-1.570763	0.000000	260.076477	256.934937	239.923523	243.065063
7.989786	0.800000	0.000000	0.000000	0.000000	0.332789	-0.361716	-0.046874	-0.074603	250.000000	-8.553527	-1.586534	0.000000	260.140076	256.966980	239.859940	243.033005
7.991786	0.800000	0.000000	0.000000	0.000000	0.332654	-0.363762	-0.047606	-0.074171	250.000000	-8.601716	-1.602129	0.000000	260.203857	256.999573	239.796158	243.000412
7.993785	0.800000	0.000000	0.000000	0.000000	0.332522	-0.365818	-0.048329	-0.073741	250.000000	-8.650152	-1.617542	0.000000	260.267700	257.032593	239.732315	242.967392
7.995785	0.800000	0.000000	0.000000	0.000000	0.332392	-0.367894	-0.049038	-0.073312	250.000000	-8.699040	-1.632712	0.000000	260.331757	257.066315	239.668259	242.933670
7.997785	0.800000	0.000000	0.000000	0.000000	0.332265	-0.369985	-0.049735	-0.072884	250.000000	-8.748249	-1.647640	0.000000	260.395905	257.100616	239.604111	242.899399
7.999785	0.800000	0.000000	0.000000	0.000000	0.332140	-0.372083	-0.050419	-0.072457	250.000000	-8.797662	-1.662329	0.000000	260.459991	257.135345	239.540009	242.864655
8.001785	0.800000	0.000000	0.000000	0.000000	0.332018	-0.374191	-0.051089	-0.072031	250.000000	-8.847311	-1.676762	0.000000	260.524078	257.170563	239.475937	242.829453
8.003785	0.800000	0.000000	0.000000	0.000000	0.331898	-0.376304	-0.051747	-0.071604	250.000000	-8.897091	-1.690943	0.000000	260.588043	257.206146	239.411957	242.793854
8.005785	0.800000	0.000000	0.000000	0.000000	0.331781	-0.378432	-0.052372	-0.071178	250.000000	-8.947213	-1.704503	0.000000	260.651703	257.242706	239.348282	242.757278
8.007785	0.800000	0.000000	0.000000	0.000000	0.331666	-0.380569	-0.052969	-0.070753	250.000000	-8.997561	-1.717490	0.000000	260.715057	257.280060	239.284958	242.719925
8.009785	0.800000	0.000000	0.000000	0.000000	0.331553	-0.382709	-0.053538	-0.070327	250.000000	-9.048027	-1.729949	0.000000	260.777985	257.318085	239.222015	242.681915
8.011785	0.800000	0.000000	0.000000	0.000000	0.331443	-0.384856	-0.054082	-0.069902	250.000000	-9.098666	-1.741920	0.000000	260.840576	257.356750	239.159424	242.643250
8.013784	0.800000	0.000000	0.000000	0.000000	0.331335	-0.387005	-0.054604	-0.069477	250.000000	-9.149379	-1.753440	0.000000	260.902832	257.395935	239.097183	242.604050
8.015784	0.800000	0.000000	0.000000	0.000000	0.331229	-0.389167	-0.055086	-0.069052	250.000000	-9.200394	-1.764183	0.000000	260.964569	257.436188	239.035431	242.563782
8.017784	0.800000	0.000000	0.000000	0.000000	0.331125	-0.391335	-0.055532	-0.068626	250.000000	-9.251594	-1.774221	0.000000	261.025818	257.477356	238.974197	242.522629
8.019784	0.800000	0.000000	0.000000	0.000000	0.331023	-0.393506	-0.055946	-0.068201	250.000000	-9.302875	-1.783620	0.000000	261.086517	257.519257	238.913513	242.480743
8.021784	0.800000	0.000000	0.000000	0.000000	0.330923	-0.395675	-0.056329	-0.067777	250.000000	-9.354170	-1.792410	0.000000	261.146576	257.561737	238.853424	242.438232
8.023784	0.800000	0.000000	0.000000	0.000000	0.330826	-0.397838	-0.056685	-0.067353	250.000000	-9.405397	-1.800648	0.000000	261.206055	257.604736	238.793961	242.395248
8.025784	0.800000	0.000000	0.000000	0.000000	0.330662	-0.400001	-0.057017	-0.066932	250.000000	-9.456642	-1.808425	0.000000	261.265045	257.648224	238.734940	242.351791
8.027783	0.800000	0.000000	0.000000	0.000000	0.330501	-0.402157	-0.057327	-0.066513	250.000000	-9.507821	-1.815783	0.000000	261.323608	257.692017	238.676392	242.307953
8.029783	0.800000	0.000000	0.000000	0.000000	0.330344	-0.404305	-0.057618	-0.066097	250.000000	-9.558861	-1.822758	0.000000	261.381622	257.736115	238.618378	242.263885
8.031783	0.800000	0.000000	0.000000	0.000000	0.330190	-0.406455	-0.057890	-0.065683	250.000000	-9.609983	-1.829351	0.000000	261.439331	257.780640	238.560669	242.219360
8.033783	0.800000	0.000000	0.000000	0.000000	0.330039	-0.408602	-0.058144	-0.065271	250.000000	-9.661098	-1.835597	0.000000	261.496704	257.825500	238.503296	242.174500
8.035783	0.800000	0.000000	0.000000	0.000000	0.329891	-0.410742	-0.058398	-0.064860	250.000000	-9.712107	-1.841836	0.000000	261.553925	257.870270	238.446045	242.129730
8.037783	0.800000	0.000000	0.000000	0.000000	0.329746	-0.412870	-0.058650	-0.064450	250.000000	-9.762939	-1.848060	0.000000	261.610992	257.914886	238.389008	242.085114
8.039783	0.800000	0.000000	0.000000	0.000000	0.329604	-0.414985	-0.058901	-0.064041	250.000000	-9.813538	-1.854260	0.000000	261.667786	257.959290	238.332199	242.040726
8.041782	0.800000	0.000000	0.000000	0.000000	0.329465	-0.417077	-0.059150	-0.063633	250.000000	-9.863718	-1.860423	0.000000	261.724121	258.003296	238.275848	241.996704
8.043782	0.800000	0.000000	0.000000	0.000000	0.329328	-0.419145	-0.059397	-0.063225	250.000000	-9.913450	-1.866543	0.000000	261.779999	258.046906	238.220001	241.953094
8.045782	0.800000	0.000000	0.000000	0.000000	0.329195	-0.421200	-0.059658	-0.062819	250.000000	-9.962971	-1.872955	0.000000	261.835938	258.090027	238.164078	241.909988
8.047782	0.800000	0.000000	0.000000	0.000000	0.329064	-0.423239	-0.059931	-0.062414	250.000000	-10.012229	-1.879614	0.000000	261.891846	258.132629	238.108170	241.867386
8.049782	0.800000	0.000000	0.000000	0.000000	0.328935	-0.425261	-0.060214	-0.062010	250.000000	-10.061177	-1.886481	0.000000	261.947662	258.174713	238.052353	241.825302
8.051782	0.800000	0.000000	0.000000	0.000000	0.328809	-0.427264	-0.060505	-0.061609	250.000000	-10.109769	-1.893517	0.000000	262.003296	258.216248	237.996704	241.783752
8.053782	0.800000	0.000000	0.000000	0.000000	0.328686	-0.429244	-0.060803	-0.061208	250.000000	-10.157969	-1.900692	0.000000	262.058655	258.257263	237.941330	241.742722
8.055781	0.800000	0.000000	0.000000	0.000000	0.328565	-0.431215	-0.061122	-0.060810	250.000000	-10.205997	-1.908287	0.000000	262.114288	258.297699	237.885712	241.702301
8.057781	0.800000	0.000000	0.000000	0.000000	0.328446	-0.433171	-0.061458	-0.060412	250.000000	-10.253798	-1.916244	0.000000	262.170013	258.337555	237.829956	241.662445
8.059781	0.800000	0.000000	0.000000	0.000000	0.328330	-0.435113	-0.061810	-0.060016	250.000000	-10.301326	-1.924505	0.000000	262.225830	258.376831	237.774170	241.623169
8.061781	0.800000	0.000000	0.000000	0.000000	0.328217	-0.437036	-0.062175	-0.059622	250.000000	-10.348521	-1.933057	0.000000	262.281555	258.415466	237.718414	241.584534
8.063781	0.800000	0.000000	0.000000	0.000000	0.328105	-0.438938	-0.062552	-0.059231	250.000000	-10.395353	-1.941850	0.000000	262.337219	258.453491	237.662796	241.546494
8.065781	0.800000	0.000000	0.000000	0.000000	0.327996	-0.440825	-0.062942	-0.058843	250.000000	-10.441898	-1.950901	0.000000	262.392792	258.490997	237.607208	241.509003
8.067780	0.800000	0.000000	0.000000	0.000000	0.327889	-0.442693	-0.063342	-0.058458	250.000000	-10.488123	-1.960164	0.000000	262.448303	258.527954	237.551712	241.472031
8.069780	0.800000	0.000000	0.000000	0.000000	0.327784	-0.444542	-0.063750	-0.058077	250.000000	-10.533990	-1.969600	0.000000	262.503601	258.564392	237.496399	241.435608
8.071780	0.800000	0.000000	0.000000	0.000000	0.327624	-0.446383	-0.064165	-0.057700	250.000000	-10.579746	-1.979186	0.000000	262.558929	258.600555	237.441071	241.399445
8.073780	0.800000	0.000000	0.000000	0.000000	0.327468	-0.448215	-0.064585	-0.057327	250.000000	-10.625335	-1.988889	0.000000	262.614227	258.636444	237.385773	241.363556
8.075780	0.800000	0.000000	0.000000	0.000000	0.327315	-0.450053	-0.064996	-0.056958	250.000000	-10.671105	-1.998397	0.000000	262.669495	258.672729	237.330490	241.327286
8.077780	0.800000	0.000000	0.000000	0.000000	0.327165	-0.451894	-0.065396	-0.056592	250.000000	-10.716966	-2.007717	0.000000	262.724701	258.709259	237.275314	241.290756
8.079780	0.800000	0.000000	0.000000	0.000000	0.327018	-0.453734	-0.065787	-0.056230	250.000000	-10.762836	-2.016857	0.000000	262.779694	258.746002	237.220306	241.254028
8.081779	0.800000	0.000000	0.000000	0.000000	0.326874	-0.455581	-0.066169	-0.055871	250.000000	-10.808896	-2.025815	0.000000	262.834717	258.783081	237.165283	241.216919
8.083779	0.800000	0.000000	0.000000	0.000000	0.326733	-0.457432	-0.066542	-0.055515	250.000000	-10.855052	-2.034599	0.000000	262.889648	258.820435	237.110352	241.179535
8.085779	0.800000	0.000000	0.000000	0.000000	0.326594	-0.459294	-0.066889	-0.055163	250.000000	-10.901489	-2.042877	0.000000	262.944366	258.858612	237.055634	241.141388
8.087779	0.800000	0.000000	0.000000	0.000000	0.326459	-0.461164	-0.067213	-0.054816	250.000000	-10.948103	-2.050695	0.000000	262.998779	258.897400	237.001205	241.102585
8.089779	0.800000	0.000000	0.000000	0.000000	0.326326	-0.463036	-0.067515	-0.054472	250.000000	-10.994802	-2.058096	0.000000	263.052917	258.936707	236.947113	241.063293
8.091779	0.800000	0.000000	0.000000	0.000000	0.326195	-0.464927	-0.067783	-0.054132	250.000000	-11.041916	-2.064810	0.000000	263.106750	258.977112	236.893280	241.022888
8.093779	0.800000	0.000000	0.000000	0.000000	0.326068	-0.466830	-0.068020	-0.053794	250.000000	-11.089323	-2.070907	0.000000	263.160217	259.018433	236.839767	240.981583
8.095778	0.800000	0.000000	0.000000	0.000000	0.325943	-0.468762	-0.068213	-0.053461	250.000000	-11.137346	-2.076138	0.000000	263.213501	259.061218	236.786514	240.938797
8.097778	0.800000	0.000000	0.000000	0.000000	0.325820	-0.470717	-0.068368	-0.053131	250.000000	-11.185843	-2.080598	0.000000	263.266449	259.105255	236.733566	240.894760
8.099778	0.800000	0.000000	0.000000	0.000000	0.325700	-0.472686	-0.068488	-0.052804	250.000000	-11.234684	-2.084370	0.000000	263.319061	259.150299	236.680954	240.849686
8.101778	0.800000	0.000000	0.000000	0.000000	0.325582	-0.474665	-0.068545	-0.052481	250.000000	-11.283769	-2.086892	0.000000	263.370667	259.196899	236.629333	240.803131
8.103778	0.800000	0.000000	0.000000	0.000000	0.325467	-0.476650	-0.068548	-0.052162	250.000000	-11.332994	-2.088310	0.000000	263.421326	259.244690	236.578705	240.755310
8.105778	0.800000	0.000000	0.000000	0.000000	0.325354	-0.478650	-0.068484	-0.051848	250.000000	-11.382568	-2.088403	0.000000	263.470978	259.294159	236.529022	240.705841
8.107778	0.800000	0.000000	0.000000	0.000000	0.325243	-0.480660	-0.068362	-0.051540	250.000000	-11.432380	-2.087330	0.000000	263.519714	259.345032	236.480301	240.654953
8.109777	0.800000	0.000000	0.000000	0.000000	0.325134	-0.482675	-0.068189	-0.051236	250.000000	-11.482322	-2.085232	0.000000	263.567566	259.397095	236.432449	240.602921
8.111777	0.800000	0.000000	0.000000	0.000000	0.325028	-0.484689	-0.067955	-0.050937	250.000000	-11.532307	-2.081906	0.000000	263.614227	259.450409	236.385788	240.549606
8.113777	0.800000	0.000000	0.000000	0.000000	0.324924	-0.486700	-0.067667	-0.050642	250.000000	-11.582253	-2.077505	0.000000	263.659760	259.504730	236.340256	240.495255
8.115777	0.800000	0.000000	0.000000	0.000000	0.324822	-0.488703	-0.067333	-0.050351	250.000000	-11.632089	-2.072166	0.000000	263.704254	259.559906	236.295746	240.440063
8.117777	0.800000	0.000000	0.000000	0.000000	0.324614	-0.490697	-0.066958	-0.050064	250.000000	-11.681781	-2.066019	0.000000	263.747803	259.615784	236.252197	240.384247
8.119777	0.800000	0.000000	0.000000	0.000000	0.324411	-0.492679	-0.066550	-0.049780	250.000000	-11.731272	-2.059173	0.000000	263.790436	259.672089	236.209549	240.327896
8.121777	0.800000	0.000000	0.000000	0.000000	0.324211	-0.494640	-0.066112	-0.049499	250.000000	-11.780387	-2.051740	0.000000	263.832123	259.728668	236.167877	240.271362
8.123776	0.800000	0.000000	0.000000	0.000000	0.324016	-0.496579	-0.065649	-0.049220	250.000000	-11.829096	-2.043806	0.000000	263.872894	259.785309	236.127090	240.214706
8.125776	0.800000	0.000000	0.000000	0.000000	0.323824	-0.498495	-0.065151	-0.048943	250.000000	-11.877403	-2.035151	0.000000	263.912567	259.842255	236.087433	240.157745
8.127776	0.800000	0.000000	0.000000	0.000000	0.323637	-0.500389	-0.064623	-0.048669	250.000000	-11.925283	-2.025881	0.000000	263.951172	259.899414	236.048843	240.100601
8.129776	0.800000	0.000000	0.000000	0.000000	0.323453	-0.502258	-0.064070	-0.048396	250.000000	-11.972715	-2.016086	0.000000	263.988800	259.956635	236.011200	240.043365
8.131776	0.800000	0.000000	0.000000	0.000000	0.323272	-0.504089	-0.063511	-0.048125	250.000000	-12.019415	-2.006176	0.000000	264.025574	260.013245	235.974411	239.986771
8.133776	0.800000	0.000000	0.000000	0.000000	0.323096	-0.505882	-0.062948	-0.047855	250.000000	-12.065393	-1.996185	0.000000	264.061584	260.069214	235.938416	239.930786
